Country 1,Country 2,2005,2010,Absolute Change,Relative Change
Caribbean,Mali,0,"2,378","2,378",
Caribbean,Malta,17,10,-7,-41%
Caribbean,Marshall Islands,0,0,0,
Caribbean,Martinique,"9,074","9,479",405,0.04
Caribbean,Mauritania,0,0,0,
Caribbean,Mauritius,0,0,0,
Caribbean,Mayotte,0,0,0,
Caribbean,Mexico,"12,949","15,861","2,912",0.22
Caribbean,Micronesia (country),"3,473","4,933","1,460",0.42
Caribbean,Moldova,0,0,0,
Caribbean,Monaco,0,0,0,
Caribbean,Mongolia,0,0,0,
Caribbean,Montenegro,0,0,0,
Caribbean,Montserrat,564,581,17,0.03
Caribbean,Morocco,0,0,0,
Caribbean,Mozambique,0,0,0,
Caribbean,Myanmar,0,0,0,
Caribbean,Namibia,"1,245","1,199",-46,-4%
Caribbean,Nauru,0,0,0,
Caribbean,Nepal,0,0,0,
Caribbean,Netherlands,"12,228","14,519","2,291",0.19
Caribbean,New Caledonia,0,0,0,
Caribbean,New Zealand,0,0,0,
Caribbean,Nicaragua,"1,144","1,221",77,0.07
Caribbean,Niger,0,0,0,
Caribbean,Nigeria,0,0,0,
Caribbean,Niue,0,0,0,
Caribbean,North Korea,0,0,0,
Caribbean,North Macedonia,0,0,0,
Caribbean,Northern Mariana Islands,"1,419","1,018",-401,-28%
Caribbean,Norway,"1,346","1,894",548,0.41
Caribbean,Oman,0,0,0,
Caribbean,Pakistan,0,0,0,
Caribbean,Palau,0,0,0,
Caribbean,Palestine,0,0,0,
Caribbean,Panama,"9,166","11,232","2,066",0.23
Caribbean,Papua New Guinea,0,0,0,
Caribbean,Paraguay,0,0,0,
Caribbean,Peru,"1,112","1,241",129,0.12
Caribbean,Philippines,97,113,16,0.16
Caribbean,Poland,220,255,35,0.16
Caribbean,Portugal,"1,073","1,513",440,0.41
Caribbean,Puerto Rico,"87,459","78,976","-8,483",-10%
Caribbean,Qatar,0,0,0,
Caribbean,Reunion,0,0,0,
Caribbean,Romania,1,5,4,4
Caribbean,Russia,"2,406","2,233",-173,-7%
Caribbean,Rwanda,0,0,0,
Caribbean,Saint Helena,0,0,0,
Caribbean,Saint Kitts and Nevis,"2,468","2,675",207,0.08
Caribbean,Saint Lucia,"3,109","3,139",30,0.01
Caribbean,Saint Martin (French part),0,0,0,
Caribbean,Saint Pierre and Miquelon,0,0,0,
Caribbean,Saint Vincent and the Grenadines,"2,663","2,739",76,0.03
Caribbean,Samoa,0,0,0,
Caribbean,San Marino,0,0,0,
Caribbean,Sao Tome and Principe,0,0,0,
Caribbean,Saudi Arabia,0,0,0,
Caribbean,Senegal,0,0,0,
Caribbean,Serbia,30,30,0,0
Caribbean,Seychelles,36,39,3,0.08
Caribbean,Sierra Leone,0,0,0,
Caribbean,Singapore,0,0,0,
Caribbean,Sint Maarten (Dutch part),"9,485","18,982","9,497",1
Caribbean,Slovakia,101,113,12,0.12
Caribbean,Slovenia,51,206,155,3.04
Caribbean,Solomon Islands,0,0,0,
Caribbean,Somalia,0,0,0,
Caribbean,South Africa,"1,010","1,468",458,0.45
Caribbean,South Korea,0,0,0,
Caribbean,South Sudan,0,0,0,
Caribbean,Spain,"146,716","242,816","96,100",0.66
Caribbean,Sri Lanka,18,38,20,1.11
Caribbean,Sudan,0,0,0,
Caribbean,Suriname,0,0,0,
Caribbean,Sweden,"3,059","3,760",701,0.23
Caribbean,Switzerland,"13,384","15,699","2,315",0.17
Caribbean,Syria,0,0,0,
Caribbean,Taiwan,0,0,0,
Caribbean,Tajikistan,24,23,-1,-4%
Caribbean,Tanzania,0,0,0,
Caribbean,Thailand,0,0,0,
Caribbean,Togo,0,0,0,
Caribbean,Tokelau,0,0,0,
Caribbean,Tonga,0,0,0,
Caribbean,Trinidad and Tobago,"24,604","17,353","-7,251",-29%
Caribbean,Tunisia,0,0,0,
Caribbean,Turkey,161,166,5,0.03
Caribbean,Turkmenistan,0,0,0,
Caribbean,Turks and Caicos Islands,"6,720","11,361","4,641",0.69
Caribbean,Tuvalu,0,0,0,
Caribbean,Uganda,16,16,0,0
Caribbean,Ukraine,0,0,0,
Caribbean,United Arab Emirates,0,0,0,
Caribbean,United Kingdom,"234,384","245,605","11,221",0.05
Caribbean,United States,"4,882,733","5,345,931","463,198",0.09
Caribbean,United States Virgin Islands,"38,223","38,675",452,0.01
Caribbean,Uruguay,0,0,0,
Caribbean,Uzbekistan,0,0,0,
Caribbean,Vanuatu,0,0,0,
Caribbean,Vatican,0,0,0,
Caribbean,Venezuela,"31,511","32,294",783,0.02
Caribbean,Vietnam,0,0,0,
Caribbean,Wallis and Futuna,0,0,0,
Caribbean,Western Sahara,0,0,0,
Caribbean,Yemen,0,0,0,
Caribbean,Zambia,0,0,0,
Caribbean,Zimbabwe,0,0,0,
Cayman Islands,Australia,40,80,40,1
Cayman Islands,Austria,0,0,0,
Cayman Islands,Bahamas,15,21,6,0.4
Cayman Islands,Belgium,0,0,0,
Cayman Islands,Bulgaria,2,2,0,0
Cayman Islands,Canada,230,240,10,0.04
Cayman Islands,Cayman Islands,"-1,290","-1,404",-114,-9%
Cayman Islands,Costa Rica,5,9,4,0.8
Cayman Islands,Czechia,0,0,0,
Cayman Islands,Greece,5,0,-5,-100%
Cayman Islands,Honduras,66,64,-2,-3%
Cayman Islands,Hungary,0,0,0,
Cayman Islands,Ireland,29,24,-5,-17%
Cayman Islands,Micronesia (country),0,0,0,
Cayman Islands,Netherlands,0,13,13,
Cayman Islands,Norway,0,1,1,
Cayman Islands,Romania,0,0,0,
Cayman Islands,Saint Lucia,7,11,4,0.57
Cayman Islands,Slovakia,0,0,0,
Cayman Islands,United Kingdom,891,939,48,0.05
Central African Republic,Australia,10,20,10,1
Central African Republic,Austria,22,24,2,0.09
Central African Republic,Belgium,270,300,30,0.11
Central African Republic,Bolivia,28,56,28,1
Central African Republic,Brazil,5,12,7,1.4
Central African Republic,Cameroon,"14,607","105,626","91,019",6.23
Central African Republic,Canada,256,235,-21,-8%
Central African Republic,Central African Republic,"-131,410","-245,933","-114,523",-87%
Central African Republic,Chad,"63,523","75,231","11,708",0.18
Central African Republic,Congo,"14,620","24,601","9,981",0.68
Central African Republic,Costa Rica,4,6,2,0.5
Central African Republic,Cyprus,10,15,5,0.5
Central African Republic,Czechia,1,0,-1,-100%
Central African Republic,Democratic Republic of Congo,0,0,0,
Central African Republic,Denmark,6,9,3,0.5
Central African Republic,Dominican Republic,68,129,61,0.9
Central African Republic,Egypt,51,55,4,0.08
Central African Republic,Estonia,0,1,1,
Central African Republic,Finland,2,2,0,0
Central African Republic,France,"14,600","15,699","1,099",0.08
Central African Republic,Greece,247,417,170,0.69
Central African Republic,Guinea,0,0,0,
Central African Republic,Hungary,7,7,0,0
Central African Republic,Ireland,9,8,-1,-11%
Central African Republic,Italy,151,241,90,0.6
Central African Republic,Latvia,1,1,0,0
Central African Republic,Luxembourg,0,0,0,
Central African Republic,Mali,"1,110",760,-350,-32%
Central African Republic,Micronesia (country),0,0,0,
Central African Republic,Netherlands,43,58,15,0.35
Central African Republic,Norway,0,7,7,
Central African Republic,Romania,0,0,0,
Central African Republic,Russia,110,90,-20,-18%
Central African Republic,Senegal,13,19,6,0.46
Central African Republic,Slovakia,0,0,0,
Central African Republic,Slovenia,0,3,3,
Central African Republic,South Africa,65,94,29,0.45
Central African Republic,South Sudan,0,"5,166","5,166",
Central African Republic,Spain,116,142,26,0.22
Central African Republic,Sudan,"20,771","16,064","-4,707",-23%
Central African Republic,Sweden,55,79,24,0.44
Central African Republic,Switzerland,158,195,37,0.23
Central African Republic,Togo,254,333,79,0.31
Central African Republic,United Kingdom,217,228,11,0.05
Chad,Angola,22,27,5,0.23
Chad,Australia,40,60,20,0.5
Chad,Austria,9,10,1,0.11
Chad,Bahrain,256,401,145,0.57
Chad,Belgium,304,362,58,0.19
Chad,Benin,514,780,266,0.52
Chad,Bolivia,1,0,-1,-100%
Chad,Bulgaria,4,5,1,0.25
Chad,Cameroon,"70,899","49,629","-21,270",-30%
Chad,Canada,668,750,82,0.12
Chad,Central African Republic,"11,850","11,638",-212,-2%
Chad,Chad,"-210,661","-202,423","8,238",0.04
Chad,Congo,"3,338","7,949","4,611",1.38
Chad,Czechia,6,7,1,0.17
Chad,Denmark,9,14,5,0.56
Chad,Dominican Republic,4,4,0,0
Chad,Egypt,290,312,22,0.08
Chad,Finland,5,7,2,0.4
Chad,France,"6,219","6,966",747,0.12
Chad,Gabon,"2,550","2,955",405,0.16
Chad,Germany,275,255,-20,-7%
Chad,Ghana,13,13,0,0
Chad,Greece,22,19,-3,-14%
Chad,Guinea,0,0,0,
Chad,Hungary,1,1,0,0
Chad,Iceland,0,0,0,
Chad,Ireland,12,10,-2,-17%
Chad,Italy,344,533,189,0.55
Chad,Jordan,24,50,26,1.08
Chad,Kuwait,859,"1,138",279,0.32
Chad,Libya,697,766,69,0.1
Chad,Luxembourg,0,0,0,
Chad,Mali,0,482,482,
Chad,Mauritania,52,36,-16,-31%
Chad,Micronesia (country),0,0,0,
Chad,Netherlands,103,101,-2,-2%
Chad,Niger,734,746,12,0.02
Chad,Nigeria,"23,593","24,099",506,0.02
Chad,Norway,16,23,7,0.44
Chad,Qatar,"2,582",663,"-1,919",-74%
Chad,Romania,0,0,0,
Chad,Russia,131,149,18,0.14
Chad,Sierra Leone,1,1,0,0
Chad,Slovakia,103,116,13,0.13
Chad,Slovenia,1,0,-1,-100%
Chad,South Sudan,0,"5,327","5,327",
Chad,Spain,68,95,27,0.4
Chad,Sudan,"80,942","80,202",-740,-1%
Chad,Sweden,39,52,13,0.33
Chad,Switzerland,235,286,51,0.22
Chad,Togo,487,633,146,0.3
Chad,United Arab Emirates,"2,094","4,493","2,399",1.15
Chad,United Kingdom,245,258,13,0.05
Channel Islands,Cayman Islands,14,15,1,0.07
Channel Islands,Costa Rica,57,111,54,0.95
Channel Islands,Greece,3,2,-1,-33%
Channel Islands,Isle of Man,232,253,21,0.09
Channel Islands,Micronesia (country),0,0,0,
Channel Islands,United Kingdom,"14,509","15,318",809,0.06
Chile,Andorra,148,230,82,0.55
Chile,Argentina,"195,338","184,687","-10,651",-5%
Chile,Australia,"26,866","28,280","1,414",0.05
Chile,Austria,965,"1,072",107,0.11
Chile,Bahamas,20,32,12,0.6
Chile,Belgium,"4,499","4,002",-497,-11%
Chile,Bolivia,"4,230","4,063",-167,-4%
Chile,Brazil,"16,352","15,300","-1,052",-6%
Chile,Bulgaria,15,19,4,0.27
Chile,Canada,"24,756","25,195",439,0.02
Chile,Chile,"-541,745","-571,842","-30,097",-6%
Chile,Colombia,"1,604","2,344",740,0.46
Chile,Costa Rica,870,"1,715",845,0.97
Chile,Croatia,106,125,19,0.18
Chile,Cuba,155,123,-32,-21%
Chile,Cyprus,33,50,17,0.52
Chile,Czechia,53,85,32,0.6
Chile,Denmark,"1,397","1,405",8,0.01
Chile,Dominican Republic,"1,458",603,-855,-59%
Chile,Ecuador,"5,625","8,959","3,334",0.59
Chile,Egypt,24,26,2,0.08
Chile,El Salvador,214,220,6,0.03
Chile,Estonia,0,8,8,
Chile,Falkland Islands,131,181,50,0.38
Chile,Finland,282,342,60,0.21
Chile,France,"13,011","13,523",512,0.04
Chile,Germany,"9,900","12,839","2,939",0.3
Chile,Greece,383,389,6,0.02
Chile,Guatemala,227,262,35,0.15
Chile,Guinea,0,0,0,
Chile,Haiti,284,298,14,0.05
Chile,Honduras,226,221,-5,-2%
Chile,Hungary,133,158,25,0.19
Chile,Iceland,68,81,13,0.19
Chile,Ireland,165,139,-26,-16%
Chile,Israel,"3,134","3,283",149,0.05
Chile,Italy,"8,795","12,765","3,970",0.45
Chile,Latvia,3,5,2,0.67
Chile,Liechtenstein,0,4,4,
Chile,Lithuania,0,0,0,
Chile,Luxembourg,44,38,-6,-14%
Chile,Mali,0,"1,242","1,242",
Chile,Mexico,"5,177","5,268",91,0.02
Chile,Micronesia (country),0,0,0,
Chile,Namibia,34,32,-2,-6%
Chile,Netherlands,"3,013","3,035",22,0.01
Chile,New Zealand,"1,316","1,924",608,0.46
Chile,Nicaragua,110,117,7,0.06
Chile,Norway,"5,837","6,308",471,0.08
Chile,Panama,"1,184","1,549",365,0.31
Chile,Paraguay,"2,269","2,161",-108,-5%
Chile,Peru,"6,155","7,564","1,409",0.23
Chile,Philippines,87,92,5,0.06
Chile,Poland,41,61,20,0.49
Chile,Portugal,196,172,-24,-12%
Chile,Puerto Rico,"1,007","1,052",45,0.04
Chile,Romania,0,2,2,
Chile,Russia,386,104,-282,-73%
Chile,Slovakia,20,22,2,0.1
Chile,Slovenia,17,28,11,0.65
Chile,South Africa,369,537,168,0.46
Chile,Spain,"49,390","64,296","14,906",0.3
Chile,Sweden,"27,511","28,213",702,0.03
Chile,Switzerland,"5,860","6,913","1,053",0.18
Chile,Turkey,43,44,1,0.02
Chile,United Kingdom,"5,655","5,969",314,0.06
Chile,United States,"87,860","95,695","7,835",0.09
Chile,Uruguay,"1,347","1,248",-99,-7%
Chile,Venezuela,"15,347","15,123",-224,-1%
China,American Samoa,450,600,150,0.33
China,Antigua and Barbuda,118,126,8,0.07
China,Argentina,"9,956","12,476","2,520",0.25
China,Aruba,855,"1,072",217,0.25
China,Australia,"227,561","371,550","143,989",0.63
China,Austria,"13,545","15,095","1,550",0.11
China,Bahamas,126,159,33,0.26
China,Bangladesh,"145,405","160,252","14,847",0.1
China,Barbados,30,41,11,0.37
China,Belgium,"12,247","15,591","3,344",0.27
China,Belize,"1,378","1,737",359,0.26
China,Bermuda,96,40,-56,-58%
China,Bhutan,714,858,144,0.2
China,Bolivia,754,968,214,0.28
China,Bonaire Sint Eustatius and Saba,0,0,0,
China,Botswana,"2,720","4,111","1,391",0.51
China,Brazil,"14,884","19,232","4,348",0.29
China,Brunei,"1,969","2,012",43,0.02
China,Bulgaria,657,780,123,0.19
China,Cambodia,"2,340","1,682",-658,-28%
China,Canada,"508,994","611,990","102,996",0.2
China,Cape Verde,37,22,-15,-41%
China,Chile,"3,733","5,208","1,475",0.4
China,China,"-7,337,211","-8,714,648","-1,377,437",-19%
China,Colombia,"1,632","1,632",0,0
China,Congo,292,695,403,1.38
China,Costa Rica,147,288,141,0.96
China,Croatia,222,443,221,1
China,Cuba,223,134,-89,-40%
China,Curacao,0,451,451,
China,Cyprus,"1,094","1,679",585,0.53
China,Czechia,"2,714","4,558","1,844",0.68
China,Denmark,"7,194","10,328","3,134",0.44
China,Dominica,27,33,6,0.22
China,Dominican Republic,"2,916","1,413","-1,503",-52%
China,Ecuador,"1,453","2,313",860,0.59
China,Egypt,669,720,51,0.08
China,El Salvador,218,248,30,0.14
China,Eritrea,102,112,10,0.1
China,Estonia,163,201,38,0.23
China,Fiji,836,898,62,0.07
China,Finland,"4,541","6,591","2,050",0.45
China,France,"70,951","103,338","32,387",0.46
China,French Guiana,"1,236","1,032",-204,-17%
China,French Polynesia,671,648,-23,-3%
China,Gabon,195,226,31,0.16
China,Georgia,70,70,0,0
China,Germany,"67,622","82,444","14,822",0.22
China,Ghana,190,189,-1,-1%
China,Greece,"2,015","3,596","1,581",0.78
China,Greenland,5,7,2,0.4
China,Guam,"2,422","2,133",-289,-12%
China,Guatemala,493,571,78,0.16
China,Guinea,116,81,-35,-30%
China,Guyana,780,610,-170,-22%
China,Haiti,297,311,14,0.05
China,Honduras,434,425,-9,-2%
China,Hong Kong,"2,070,537","2,260,045","189,508",0.09
China,Hungary,"9,259","11,058","1,799",0.19
China,Iceland,335,483,148,0.44
China,India,"96,684","100,003","3,319",0.03
China,Indonesia,"72,094","65,307","-6,787",-9%
China,Ireland,"10,704","12,416","1,712",0.16
China,Israel,747,582,-165,-22%
China,Italy,"137,633","194,677","57,044",0.41
China,Japan,"648,120","687,156","39,036",0.06
China,Jordan,"8,438","17,420","8,982",1.06
China,Kazakhstan,"1,811","2,033",222,0.12
China,Kyrgyzstan,375,308,-67,-18%
China,Laos,"2,820","8,110","5,290",1.88
China,Latvia,281,230,-51,-18%
China,Lebanon,"3,918","2,789","-1,129",-29%
China,Lesotho,116,118,2,0.02
China,Libya,"2,494","2,737",243,0.1
China,Liechtenstein,58,66,8,0.14
China,Lithuania,105,60,-45,-43%
China,Luxembourg,804,691,-113,-14%
China,Macao,"236,962","251,200","14,238",0.06
China,Madagascar,"1,609","1,784",175,0.11
China,Malaysia,"29,909","9,306","-20,603",-69%
China,Mali,309,"2,795","2,486",8.05
China,Malta,259,292,33,0.13
China,Marshall Islands,231,296,65,0.28
China,Martinique,145,151,6,0.04
China,Mauritania,158,110,-48,-30%
China,Mauritius,"5,151","2,564","-2,587",-50%
China,Mexico,"4,698","7,274","2,576",0.55
China,Micronesia (country),"13,216","5,974","-7,242",-55%
China,Mongolia,"4,994","8,546","3,552",0.71
China,Myanmar,"38,118","35,082","-3,036",-8%
China,Namibia,"3,224","3,106",-118,-4%
China,Nauru,402,125,-277,-69%
China,Nepal,"20,155","20,977",822,0.04
China,Netherlands,"43,672","52,617","8,945",0.2
China,New Caledonia,107,114,7,0.07
China,New Zealand,"74,705","84,329","9,624",0.13
China,Nicaragua,121,129,8,0.07
China,North Korea,"22,740","25,969","3,229",0.14
China,Northern Mariana Islands,"9,611","2,894","-6,717",-70%
China,Norway,"5,938","9,823","3,885",0.65
China,Pakistan,347,338,-9,-3%
China,Palau,550,526,-24,-4%
China,Panama,"12,365","15,942","3,577",0.29
China,Papua New Guinea,103,87,-16,-16%
China,Paraguay,840,800,-40,-5%
China,Peru,"3,502","6,491","2,989",0.85
China,Philippines,"71,566","35,398","-36,168",-51%
China,Poland,932,"1,221",289,0.31
China,Portugal,"6,280","9,227","2,947",0.47
China,Puerto Rico,"1,422","1,351",-71,-5%
China,Romania,"2,101","2,695",594,0.28
China,Russia,"58,247","55,119","-3,128",-5%
China,Saint Lucia,48,55,7,0.15
China,Samoa,70,62,-8,-11%
China,Serbia,"1,845","1,804",-41,-2%
China,Seychelles,279,456,177,0.63
China,Sierra Leone,221,207,-14,-6%
China,Singapore,"299,651","365,797","66,146",0.22
China,Sint Maarten (Dutch part),83,167,84,1.01
China,Slovakia,764,856,92,0.12
China,Slovenia,323,732,409,1.27
China,Solomon Islands,213,211,-2,-1%
China,South Africa,"12,947","10,396","-2,551",-20%
China,South Korea,"243,217","490,407","247,190",1.02
China,Spain,"81,322","154,918","73,596",0.9
China,Sri Lanka,"1,153","2,312","1,159",1.01
China,Sudan,"1,890","1,215",-675,-36%
China,Suriname,"3,836","4,526",690,0.18
China,Sweden,"13,134","21,706","8,572",0.65
China,Switzerland,"13,467","15,226","1,759",0.13
China,Tajikistan,50,49,-1,-2%
China,Thailand,"33,311","68,811","35,500",1.07
China,Togo,352,459,107,0.3
China,Tonga,134,143,9,0.07
China,Trinidad and Tobago,494,836,342,0.69
China,Turkey,"1,702","1,736",34,0.02
China,Uganda,362,364,2,0.01
China,Ukraine,"6,854","6,539",-315,-5%
China,United Kingdom,"146,994","155,196","8,202",0.06
China,United States,"1,607,654","1,922,950","315,296",0.2
China,Venezuela,"11,278","12,864","1,586",0.14
China,Vietnam,"2,661","2,440",-221,-8%
China,Zambia,408,"1,007",599,1.47
Colombia,Argentina,"2,673","1,722",-951,-36%
Colombia,Aruba,"8,243","9,280","1,037",0.13
Colombia,Australia,"5,810","12,410","6,600",1.14
Colombia,Austria,"1,204","1,337",133,0.11
Colombia,Bahamas,106,178,72,0.68
Colombia,Belgium,"4,197","4,836",639,0.15
Colombia,Bolivia,"1,946","2,546",600,0.31
Colombia,Bonaire Sint Eustatius and Saba,0,0,0,
Colombia,Brazil,"5,520","6,793","1,273",0.23
Colombia,Bulgaria,16,21,5,0.31
Colombia,Canada,"39,330","60,555","21,225",0.54
Colombia,Cayman Islands,296,385,89,0.3
Colombia,Chile,"9,159","14,401","5,242",0.57
Colombia,Colombia,"-1,883,904","-2,554,020","-670,116",-36%
Colombia,Costa Rica,"7,708","20,965","13,257",1.72
Colombia,Croatia,23,45,22,0.96
Colombia,Cuba,132,95,-37,-28%
Colombia,Curacao,0,"4,415","4,415",
Colombia,Cyprus,87,132,45,0.52
Colombia,Czechia,99,152,53,0.54
Colombia,Denmark,"2,510","2,852",342,0.14
Colombia,Dominican Republic,"4,586","3,432","-1,154",-25%
Colombia,Ecuador,"94,258","221,534","127,276",1.35
Colombia,Egypt,51,55,4,0.08
Colombia,El Salvador,458,553,95,0.21
Colombia,Estonia,0,13,13,
Colombia,Finland,619,816,197,0.32
Colombia,France,"22,163","25,571","3,408",0.15
Colombia,Germany,"13,677","17,812","4,135",0.3
Colombia,Greece,397,423,26,0.07
Colombia,Guatemala,868,"1,005",137,0.16
Colombia,Guinea,0,0,0,
Colombia,Haiti,708,743,35,0.05
Colombia,Honduras,631,618,-13,-2%
Colombia,Hungary,166,199,33,0.2
Colombia,Iceland,110,154,44,0.4
Colombia,Israel,"2,226","2,678",452,0.2
Colombia,Italy,"27,259","39,214","11,955",0.44
Colombia,Jordan,23,48,25,1.09
Colombia,Latvia,7,10,3,0.43
Colombia,Liechtenstein,15,30,15,1
Colombia,Lithuania,0,0,0,
Colombia,Luxembourg,19,17,-2,-11%
Colombia,Mexico,"9,406","13,262","3,856",0.41
Colombia,Micronesia (country),0,0,0,
Colombia,Netherlands,"11,618","12,906","1,288",0.11
Colombia,New Zealand,372,790,418,1.12
Colombia,Nicaragua,389,415,26,0.07
Colombia,Norway,"4,084","4,806",722,0.18
Colombia,Panama,"31,157","47,190","16,033",0.51
Colombia,Peru,"5,087","6,454","1,367",0.27
Colombia,Philippines,45,123,78,1.73
Colombia,Poland,92,128,36,0.39
Colombia,Portugal,507,568,61,0.12
Colombia,Puerto Rico,"4,482","4,589",107,0.02
Colombia,Romania,0,0,0,
Colombia,Russia,228,203,-25,-11%
Colombia,Sint Maarten (Dutch part),100,200,100,1
Colombia,Slovakia,39,44,5,0.13
Colombia,Slovenia,12,30,18,1.5
Colombia,South Africa,328,477,149,0.45
Colombia,Spain,"270,028","376,161","106,133",0.39
Colombia,Sweden,"8,800","10,181","1,381",0.16
Colombia,Switzerland,"8,954","10,448","1,494",0.17
Colombia,Turkey,46,47,1,0.02
Colombia,United Kingdom,"17,530","18,508",978,0.06
Colombia,United States,"580,965","658,465","77,500",0.13
Colombia,Venezuela,"672,292","929,944","257,652",0.38
Comoros,Austria,0,0,0,
Comoros,Belgium,0,69,69,
Comoros,Canada,109,175,66,0.61
Comoros,Comoros,"-96,143","-109,125","-12,982",-14%
Comoros,Czechia,1,1,0,0
Comoros,Denmark,17,17,0,0
Comoros,Egypt,791,852,61,0.08
Comoros,Eritrea,125,159,34,0.27
Comoros,Finland,3,3,0,0
Comoros,France,"30,384","34,401","4,017",0.13
Comoros,Greece,38,78,40,1.05
Comoros,Guinea,0,0,0,
Comoros,Hungary,0,0,0,
Comoros,Italy,24,39,15,0.63
Comoros,Libya,"3,485","3,824",339,0.1
Comoros,Luxembourg,0,0,0,
Comoros,Madagascar,"8,910","9,876",966,0.11
Comoros,Mayotte,"49,545","56,520","6,975",0.14
Comoros,Micronesia (country),0,0,0,
Comoros,Netherlands,0,17,17,
Comoros,Norway,0,4,4,
Comoros,Reunion,"1,878","2,143",265,0.14
Comoros,Romania,0,0,0,
Comoros,Russia,50,87,37,0.74
Comoros,Slovenia,0,1,1,
Comoros,South Africa,108,157,49,0.45
Comoros,Sweden,6,7,1,0.17
Comoros,Switzerland,23,28,5,0.22
Comoros,Tanzania,551,567,16,0.03
Comoros,United Kingdom,95,100,5,0.05
Congo,Angola,715,870,155,0.22
Congo,Argentina,66,42,-24,-36%
Congo,Australia,710,"1,030",320,0.45
Congo,Austria,351,390,39,0.11
Congo,Belgium,"5,235","4,151","-1,084",-21%
Congo,Benin,"1,802","2,942","1,140",0.63
Congo,Bolivia,6,6,0,0
Congo,Brazil,39,80,41,1.05
Congo,Bulgaria,9,9,0,0
Congo,Cameroon,"2,972","2,365",-607,-20%
Congo,Canada,"1,004","1,655",651,0.65
Congo,Chad,581,688,107,0.18
Congo,Congo,"-172,610","-178,111","-5,501",-3%
Congo,Costa Rica,5,9,4,0.8
Congo,Czechia,43,50,7,0.16
Congo,Democratic Republic of Congo,"9,473","1,549","-7,924",-84%
Congo,Denmark,376,637,261,0.69
Congo,Egypt,65,70,5,0.08
Congo,Estonia,0,4,4,
Congo,Eswatini,49,62,13,0.27
Congo,Finland,55,83,28,0.51
Congo,France,"57,496","65,240","7,744",0.13
Congo,Gabon,"9,393","10,660","1,267",0.13
Congo,Germany,"2,465","3,386",921,0.37
Congo,Greece,"1,144","1,497",353,0.31
Congo,Guinea,0,0,0,
Congo,Hungary,68,81,13,0.19
Congo,Iceland,0,1,1,
Congo,Ireland,"2,058","2,466",408,0.2
Congo,Italy,"3,336","3,474",138,0.04
Congo,Latvia,1,1,0,0
Congo,Libya,327,359,32,0.1
Congo,Lithuania,0,0,0,
Congo,Luxembourg,0,0,0,
Congo,Malawi,"1,438","1,413",-25,-2%
Congo,Mali,"15,801","8,510","-7,291",-46%
Congo,Micronesia (country),0,0,0,
Congo,Morocco,"1,319","1,433",114,0.09
Congo,Namibia,"1,160","1,117",-43,-4%
Congo,Netherlands,"1,065","1,004",-61,-6%
Congo,Norway,681,145,-536,-79%
Congo,Philippines,449,521,72,0.16
Congo,Poland,78,110,32,0.41
Congo,Portugal,"1,216",419,-797,-66%
Congo,Romania,0,0,0,
Congo,Russia,459,569,110,0.24
Congo,Slovakia,16,18,2,0.13
Congo,Slovenia,0,7,7,
Congo,South Africa,"10,876","15,832","4,956",0.46
Congo,Spain,"1,694","2,333",639,0.38
Congo,Sweden,344,591,247,0.72
Congo,Switzerland,991,"1,261",270,0.27
Congo,Tanzania,"23,777","24,354",577,0.02
Congo,Togo,174,229,55,0.32
Congo,United Kingdom,"5,596","5,907",311,0.06
Congo,Zambia,"5,632","8,481","2,849",0.51
Cook Islands,Australia,"5,460","6,630","1,170",0.21
Cook Islands,Cook Islands,"-19,580","-20,556",-976,-5%
Cook Islands,Dominican Republic,10,9,-1,-10%
Cook Islands,Fiji,30,32,2,0.07
Cook Islands,France,6,3,-3,-50%
Cook Islands,Greece,3,0,-3,-100%
Cook Islands,Micronesia (country),0,0,0,
Cook Islands,New Zealand,"14,055","13,868",-187,-1%
Cook Islands,Samoa,16,14,-2,-13%
Costa Rica,Argentina,191,123,-68,-36%
Costa Rica,Australia,380,440,60,0.16
Costa Rica,Austria,137,152,15,0.11
Costa Rica,Bahamas,58,50,-8,-14%
Costa Rica,Belgium,181,232,51,0.28
Costa Rica,Bolivia,133,125,-8,-6%
Costa Rica,Brazil,313,384,71,0.23
Costa Rica,Bulgaria,4,5,1,0.25
Costa Rica,Canada,"3,364","4,095",731,0.22
Costa Rica,Cayman Islands,193,120,-73,-38%
Costa Rica,Colombia,839,"1,106",267,0.32
Costa Rica,Costa Rica,"-117,618","-132,317","-14,699",-12%
Costa Rica,Cyprus,3,3,0,0
Costa Rica,Czechia,17,28,11,0.65
Costa Rica,Denmark,119,138,19,0.16
Costa Rica,Dominican Republic,"1,096",293,-803,-73%
Costa Rica,Ecuador,466,742,276,0.59
Costa Rica,El Salvador,829,840,11,0.01
Costa Rica,Estonia,0,2,2,
Costa Rica,Finland,38,45,7,0.18
Costa Rica,France,640,706,66,0.1
Costa Rica,Germany,"1,182","1,523",341,0.29
Costa Rica,Greece,33,40,7,0.21
Costa Rica,Guatemala,872,"1,010",138,0.16
Costa Rica,Guinea,0,0,0,
Costa Rica,Haiti,233,244,11,0.05
Costa Rica,Honduras,626,613,-13,-2%
Costa Rica,Hungary,27,32,5,0.19
Costa Rica,Iceland,6,5,-1,-17%
Costa Rica,Ireland,13,11,-2,-15%
Costa Rica,Italy,"1,009","1,478",469,0.46
