Country 1,Country 2,2015,2020,Absolute Change,Relative Change
Chile,New Zealand,"2,503","4,262","1,759",70%
Chile,Nicaragua,126,130,4,3%
Chile,Norway,"6,585","6,698",113,2%
Chile,Panama,"1,813","2,178",365,20%
Chile,Paraguay,"2,109","2,283",174,8%
Chile,Peru,"9,437","17,615","8,178",87%
Chile,Philippines,93,97,4,4%
Chile,Poland,57,75,18,32%
Chile,Portugal,194,221,27,14%
Chile,Puerto Rico,789,452,-337,-43%
Chile,Romania,25,157,132,528%
Chile,Russia,107,105,-2,-2%
Chile,Slovakia,28,32,4,14%
Chile,Slovenia,28,38,10,36%
Chile,South Africa,692,803,111,16%
Chile,Spain,"54,400","61,798","7,398",14%
Chile,Sweden,"26,990","28,709","1,719",6%
Chile,Switzerland,"7,174","7,622",448,6%
Chile,Turkey,43,58,15,35%
Chile,United Kingdom,"7,143","8,063",920,13%
Chile,United States,"106,717","89,714","-17,003",-16%
Chile,Uruguay,"1,288","1,536",248,19%
Chile,Venezuela,"15,263","14,390",-873,-6%
China,American Samoa,598,599,1,0%
China,Antigua and Barbuda,134,139,5,4%
China,Argentina,"14,397","14,537",140,1%
China,Aruba,"1,127","1,260",133,12%
China,Australia,"508,870","653,232","144,362",28%
China,Austria,"14,883","17,776","2,893",19%
China,Bahamas,172,183,11,6%
China,Bangladesh,"162,772","159,619","-3,153",-2%
China,Barbados,43,42,-1,-2%
China,Belgium,"19,048","21,418","2,370",12%
China,Belize,"2,048","2,323",275,13%
China,Bermuda,65,54,-11,-17%
China,Bhutan,906,949,43,5%
China,Bolivia,"1,128","1,254",126,11%
China,Bonaire Sint Eustatius and Saba,0,0,0,
China,Botswana,"4,466","4,777",311,7%
China,Brazil,"22,671","24,632","1,961",9%
China,Brunei,"2,055","2,238",183,9%
China,Bulgaria,"1,083","1,550",467,43%
China,Cambodia,"1,518","1,627",109,7%
China,Canada,"645,278","699,190","53,912",8%
China,Cape Verde,23,23,0,0%
China,Chile,"7,889","15,921","8,032",102%
China,China,"-10,240,817","-10,461,170","-220,353",-2%
China,Colombia,"1,616","1,584",-32,-2%
China,Congo,924,917,-7,-1%
China,Costa Rica,291,348,57,20%
China,Croatia,446,417,-29,-7%
China,Cuba,76,42,-34,-45%
China,Curacao,489,569,80,16%
China,Cyprus,"1,541","1,591",50,3%
China,Czechia,"4,807","6,620","1,813",38%
China,Denmark,"11,988","14,576","2,588",22%
China,Dominica,38,37,-1,-3%
China,Dominican Republic,"3,776","3,942",166,4%
China,Ecuador,"2,928","3,061",133,5%
China,Egypt,495,771,276,56%
China,El Salvador,259,262,3,1%
China,Eritrea,135,117,-18,-13%
China,Estonia,348,495,147,42%
China,Fiji,925,946,21,2%
China,Finland,"9,069","11,614","2,545",28%
China,France,"114,531","125,893","11,362",10%
China,French Guiana,"1,466","1,647",181,12%
China,French Polynesia,615,615,0,0%
China,Gabon,316,344,28,9%
China,Georgia,73,74,1,1%
China,Germany,"84,616","142,891","58,275",69%
China,Ghana,232,266,34,15%
China,Greece,"3,388","3,462",74,2%
China,Greenland,11,10,-1,-9%
China,Guam,"2,152","2,275",123,6%
China,Guatemala,627,705,78,12%
China,Guinea,169,161,-8,-5%
China,Guyana,645,676,31,5%
China,Haiti,326,341,15,5%
China,Honduras,596,608,12,2%
China,Hong Kong,"2,309,769","2,408,447","98,678",4%
China,Hungary,"13,867","17,648","3,781",27%
China,Iceland,582,747,165,28%
China,India,"110,098","108,008","-2,090",-2%
China,Indonesia,"72,302","76,028","3,726",5%
China,Ireland,"12,683","14,542","1,859",15%
China,Israel,600,581,-19,-3%
China,Italy,"199,617","233,338","33,721",17%
China,Japan,"714,570","775,893","61,323",9%
China,Jordan,"16,121","20,896","4,775",30%
China,Kazakhstan,"2,162","2,274",112,5%
China,Kyrgyzstan,271,262,-9,-3%
China,Laos,"13,400","14,338",938,7%
China,Latvia,268,369,101,38%
China,Lebanon,"2,358","2,058",-300,-13%
China,Lesotho,168,221,53,32%
China,Libya,"3,064","3,280",216,7%
China,Liechtenstein,81,113,32,40%
China,Lithuania,53,191,138,260%
China,Luxembourg,"1,054","4,295","3,241",307%
China,Macao,"280,130","300,567","20,437",7%
China,Madagascar,"1,979","2,193",214,11%
China,Malaysia,"11,347","12,024",677,6%
China,Mali,"3,439","4,035",596,17%
China,Malta,495,"1,076",581,117%
China,Marshall Islands,318,318,0,0%
China,Martinique,175,173,-2,-1%
China,Mauritania,158,172,14,9%
China,Mauritius,"2,951","2,981",30,1%
China,Mexico,"8,849","9,706",857,10%
China,Micronesia (country),"5,733","5,922",189,3%
China,Mongolia,"10,595","11,419",824,8%
China,Myanmar,"33,656","35,104","1,448",4%
China,Namibia,"3,039","3,252",213,7%
China,Nauru,198,229,31,16%
China,Nepal,"20,302","19,428",-874,-4%
China,Netherlands,"61,901","72,803","10,902",18%
China,New Caledonia,87,91,4,5%
China,New Zealand,"92,602","144,207","51,605",56%
China,Nicaragua,139,144,5,4%
China,North Korea,"28,594","29,248",654,2%
China,Northern Mariana Islands,"2,592","2,614",22,1%
China,Norway,"12,197","13,579","1,382",11%
China,Pakistan,334,311,-23,-7%
China,Palau,473,486,13,3%
China,Panama,"18,665","22,427","3,762",20%
China,Papua New Guinea,88,87,-1,-1%
China,Paraguay,780,844,64,8%
China,Peru,"18,783","31,931","13,148",70%
China,Philippines,"35,952","38,269","2,317",6%
China,Poland,"1,162","1,550",388,33%
China,Portugal,"10,461","12,000","1,539",15%
China,Puerto Rico,"1,088","1,212",124,11%
China,Romania,"3,722","6,544","2,822",76%
China,Russia,"56,171","56,138",-33,0%
China,Saint Lucia,52,49,-3,-6%
China,Samoa,50,46,-4,-8%
China,Serbia,"1,763","1,796",33,2%
China,Seychelles,510,519,9,2%
China,Sierra Leone,195,187,-8,-4%
China,Singapore,"419,634","426,434","6,800",2%
China,Sint Maarten (Dutch part),174,183,9,5%
China,Slovakia,"1,074","1,256",182,17%
China,Slovenia,863,"1,113",250,29%
China,Solomon Islands,197,192,-5,-3%
China,South Africa,"7,845","6,914",-931,-12%
China,South Korea,"759,204","803,011","43,807",6%
China,Spain,"155,713","179,104","23,391",15%
China,Sri Lanka,"2,447","2,481",34,1%
China,Sudan,"1,111","1,536",425,38%
China,Suriname,"4,915","5,446",531,11%
China,Sweden,"28,014","34,767","6,753",24%
China,Switzerland,"20,556","25,088","4,532",22%
China,Tajikistan,48,46,-2,-4%
China,Thailand,"73,828","77,280","3,452",5%
China,Togo,517,521,4,1%
China,Tonga,122,114,-8,-7%
China,Trinidad and Tobago,866,961,95,11%
China,Turkey,"1,730","2,415",685,40%
China,Uganda,366,341,-25,-7%
China,Ukraine,"6,560","6,668",108,2%
China,United Kingdom,"199,428","208,229","8,801",4%
China,United States,"2,676,697","2,184,110","-492,587",-18%
China,Venezuela,"13,865","13,071",-794,-6%
China,Vietnam,"3,005","3,167",162,5%
China,Zambia,887,"1,241",354,40%
Colombia,Argentina,"8,640","8,723",83,1%
Colombia,Aruba,"9,762","10,926","1,164",12%
Colombia,Australia,"19,810","28,338","8,528",43%
Colombia,Austria,"1,604","2,139",535,33%
Colombia,Bahamas,193,205,12,6%
Colombia,Belgium,"6,119","7,250","1,131",18%
Colombia,Bolivia,"2,965","3,301",336,11%
Colombia,Bonaire Sint Eustatius and Saba,0,0,0,
Colombia,Brazil,"8,008","8,700",692,9%
Colombia,Bulgaria,36,68,32,89%
Colombia,Canada,"69,610","75,425","5,815",8%
Colombia,Cayman Islands,419,467,48,11%
Colombia,Chile,"73,601","173,487","99,886",136%
Colombia,Colombia,"-2,698,688","-3,024,273","-325,585",-12%
Colombia,Costa Rica,"21,270","25,530","4,260",20%
Colombia,Croatia,45,41,-4,-9%
Colombia,Cuba,65,42,-23,-35%
Colombia,Curacao,"4,797","5,058",261,5%
Colombia,Cyprus,120,123,3,3%
Colombia,Czechia,250,424,174,70%
Colombia,Denmark,"3,397","3,660",263,8%
Colombia,Dominican Republic,"2,838","2,962",124,4%
Colombia,Ecuador,"194,721","203,470","8,749",4%
Colombia,Egypt,37,57,20,54%
Colombia,El Salvador,577,585,8,1%
Colombia,Estonia,27,57,30,111%
Colombia,Finland,985,"1,228",243,25%
Colombia,France,"28,340","31,151","2,811",10%
Colombia,Germany,"18,281","24,535","6,254",34%
Colombia,Greece,397,404,7,2%
Colombia,Guatemala,"1,102","1,242",140,13%
Colombia,Guinea,"2,623","2,519",-104,-4%
Colombia,Haiti,780,815,35,4%
Colombia,Honduras,868,886,18,2%
Colombia,Hungary,202,335,133,66%
Colombia,Iceland,189,257,68,36%
Colombia,Israel,"2,762","2,680",-82,-3%
Colombia,Italy,"38,713","41,466","2,753",7%
Colombia,Jordan,20,24,4,20%
Colombia,Latvia,6,13,7,117%
Colombia,Liechtenstein,41,43,2,5%
Colombia,Lithuania,10,19,9,90%
Colombia,Luxembourg,25,515,490,#ERROR!
Colombia,Mexico,"18,461","20,253","1,792",10%
Colombia,Micronesia (country),0,0,0,
Colombia,Netherlands,"14,123","16,127","2,004",14%
Colombia,New Zealand,"1,197","2,763","1,566",131%
Colombia,Nicaragua,447,467,20,4%
Colombia,Norway,"5,636","6,186",550,10%
Colombia,Panama,"55,251","50,702","-4,549",-8%
Colombia,Peru,"7,599","14,182","6,583",87%
Colombia,Philippines,125,131,6,5%
Colombia,Poland,121,161,40,33%
Colombia,Portugal,644,736,92,14%
Colombia,Puerto Rico,"3,788","4,039",251,7%
Colombia,Romania,28,163,135,482%
Colombia,Russia,206,204,-2,-1%
Colombia,Sint Maarten (Dutch part),208,218,10,5%
Colombia,Slovakia,56,69,13,23%
Colombia,Slovenia,41,68,27,66%
Colombia,South Africa,615,714,99,16%
Colombia,Spain,"347,505","450,377","102,872",30%
Colombia,Sweden,"11,201","12,894","1,693",15%
Colombia,Switzerland,"12,240","14,194","1,954",16%
Colombia,Turkey,46,61,15,33%
Colombia,United Kingdom,"22,151","25,001","2,850",13%
Colombia,United States,"699,399","817,604","118,205",17%
Colombia,Venezuela,"973,315","917,753","-55,562",-6%
Comoros,Austria,2,0,-2,-100%
Comoros,Belgium,88,91,3,3%
Comoros,Canada,134,144,10,7%
Comoros,Comoros,"-121,749","-150,823","-29,074",-24%
Comoros,Czechia,0,0,0,
Comoros,Denmark,14,13,-1,-7%
Comoros,Egypt,585,913,328,56%
Comoros,Eritrea,192,166,-26,-14%
Comoros,Finland,3,2,-1,-33%
Comoros,France,"38,126","41,908","3,782",10%
Comoros,Greece,73,74,1,1%
Comoros,Guinea,761,730,-31,-4%
Comoros,Hungary,1,2,1,100%
Comoros,Italy,29,24,-5,-17%
Comoros,Libya,"4,281","4,584",303,7%
Comoros,Luxembourg,0,16,16,
Comoros,Madagascar,"10,953","12,153","1,200",11%
Comoros,Mayotte,"63,225","86,652","23,427",37%
Comoros,Micronesia (country),0,0,0,
Comoros,Netherlands,14,10,-4,-29%
Comoros,Norway,6,4,-2,-33%
Comoros,Reunion,"2,215","2,294",79,4%
Comoros,Romania,0,12,12,
Comoros,Russia,88,86,-2,-2%
Comoros,Slovenia,0,0,0,
Comoros,South Africa,202,234,32,16%
Comoros,Sweden,5,2,-3,-60%
Comoros,Switzerland,38,43,5,13%
Comoros,Tanzania,596,533,-63,-11%
Comoros,United Kingdom,118,133,15,13%
Congo,Angola,997,"1,059",62,6%
Congo,Argentina,42,41,-1,-2%
Congo,Australia,"1,610","1,884",274,17%
Congo,Austria,268,327,59,22%
Congo,Belgium,"4,084","3,948",-136,-3%
Congo,Benin,"3,783","4,071",288,8%
Congo,Bolivia,8,7,-1,-13%
Congo,Brazil,94,99,5,5%
Congo,Bulgaria,10,26,16,160%
Congo,Cameroon,"2,953","3,439",486,16%
Congo,Canada,"2,444","2,647",203,8%
Congo,Chad,846,980,134,16%
Congo,Congo,"-204,829","-223,767","-18,938",-9%
Congo,Costa Rica,8,9,1,13%
Congo,Czechia,62,60,-2,-3%
Congo,Democratic Republic of Congo,"6,431","6,242",-189,-3%
Congo,Denmark,594,419,-175,-29%
Congo,Egypt,48,72,24,50%
Congo,Estonia,4,5,1,25%
Congo,Eswatini,72,71,-1,-1%
Congo,Finland,114,125,11,10%
Congo,France,"72,306","79,478","7,172",10%
Congo,Gabon,"14,905","16,396","1,491",10%
Congo,Germany,"3,475","4,662","1,187",34%
Congo,Greece,"1,410","1,441",31,2%
Congo,Guinea,122,116,-6,-5%
Congo,Hungary,77,76,-1,-1%
Congo,Iceland,3,1,-2,-67%
Congo,Ireland,"2,519","2,886",367,15%
Congo,Italy,"3,295","3,163",-132,-4%
Congo,Latvia,0,0,0,
Congo,Libya,401,429,28,7%
Congo,Lithuania,5,6,1,20%
Congo,Luxembourg,0,299,299,
Congo,Malawi,"1,216","1,033",-183,-15%
Congo,Mali,"10,473","12,288","1,815",17%
Congo,Micronesia (country),0,0,0,
Congo,Morocco,"1,847","2,028",181,10%
Congo,Namibia,"1,093","1,168",75,7%
Congo,Netherlands,962,922,-40,-4%
Congo,Norway,222,254,32,14%
Congo,Philippines,529,561,32,6%
Congo,Poland,104,138,34,33%
Congo,Portugal,474,542,68,14%
Congo,Romania,23,119,96,417%
Congo,Russia,580,578,-2,0%
Congo,Slovakia,23,23,0,0%
Congo,Slovenia,9,3,-6,-67%
Congo,South Africa,"20,425","23,713","3,288",16%
Congo,Spain,"2,105","2,840",735,35%
Congo,Sweden,764,894,130,17%
Congo,Switzerland,"1,176","1,196",20,2%
Congo,Tanzania,"25,017","22,287","-2,730",-11%
Congo,Togo,257,258,1,0%
Congo,United Kingdom,"7,069","7,978",909,13%
Congo,Zambia,"7,471","10,460","2,989",40%
Cook Islands,Australia,"8,040","8,745",705,9%
Cook Islands,Cook Islands,"-21,555","-21,106",449,2%
Cook Islands,Dominican Republic,8,8,0,0%
Cook Islands,Fiji,33,32,-1,-3%
Cook Islands,France,3,3,0,0%
Cook Islands,Greece,0,0,0,
Cook Islands,Micronesia (country),0,0,0,
Cook Islands,New Zealand,"13,460","12,309","-1,151",-9%
Cook Islands,Samoa,11,9,-2,-18%
Costa Rica,Argentina,123,124,1,1%
Costa Rica,Australia,500,580,80,16%
Costa Rica,Austria,177,220,43,24%
Costa Rica,Bahamas,54,56,2,4%
Costa Rica,Belgium,284,349,65,23%
Costa Rica,Bolivia,147,162,15,10%
Costa Rica,Brazil,452,490,38,8%
Costa Rica,Bulgaria,7,8,1,14%
Costa Rica,Canada,"3,925","4,252",327,8%
Costa Rica,Cayman Islands,130,144,14,11%
Costa Rica,Colombia,"1,442","1,828",386,27%
Costa Rica,Costa Rica,"-138,237","-150,241","-12,004",-9%
Costa Rica,Cyprus,2,1,-1,-50%
Costa Rica,Czechia,54,158,104,193%
Costa Rica,Denmark,164,196,32,20%
Costa Rica,Dominican Republic,307,320,13,4%
Costa Rica,Ecuador,938,"1,027",89,9%
Costa Rica,El Salvador,876,889,13,1%
Costa Rica,Estonia,3,12,9,300%
Costa Rica,Finland,61,73,12,20%
Costa Rica,France,782,858,76,10%
Costa Rica,Germany,"1,564","2,097",533,34%
Costa Rica,Greece,37,37,0,0%
Costa Rica,Guatemala,"1,108","1,248",140,13%
Costa Rica,Guinea,118,112,-6,-5%
Costa Rica,Haiti,256,267,11,4%
Costa Rica,Honduras,861,879,18,2%
Costa Rica,Hungary,44,98,54,123%
Costa Rica,Iceland,7,18,11,157%
Costa Rica,Ireland,11,11,0,0%
Costa Rica,Italy,"1,473","1,658",185,13%
Costa Rica,Jamaica,99,100,1,1%
Costa Rica,Latvia,2,0,-2,-100%
Costa Rica,Liechtenstein,5,4,-1,-20%
Costa Rica,Luxembourg,0,29,29,
Costa Rica,Mexico,"3,128","3,430",302,10%
Costa Rica,Micronesia (country),0,0,0,
Costa Rica,Netherlands,764,978,214,28%
Costa Rica,Nicaragua,"10,772","11,281",509,5%
Costa Rica,Norway,277,320,43,16%
Costa Rica,Panama,"7,760","9,320","1,560",20%
Costa Rica,Peru,343,638,295,86%
Costa Rica,Philippines,39,40,1,3%
Costa Rica,Poland,34,45,11,32%
Costa Rica,Puerto Rico,685,924,239,35%
Costa Rica,Romania,12,76,64,533%
Costa Rica,Russia,32,30,-2,-6%
Costa Rica,Slovakia,12,16,4,33%
Costa Rica,Slovenia,4,5,1,25%
Costa Rica,Spain,"3,339","4,505","1,166",35%
Costa Rica,Sweden,397,483,86,22%
Costa Rica,Switzerland,876,"1,097",221,25%
Costa Rica,Turkey,52,72,20,38%
Costa Rica,United Kingdom,632,712,80,13%
Costa Rica,United States,"91,939","96,903","4,964",5%
Costa Rica,Venezuela,"1,127","1,061",-66,-6%
Croatia,Argentina,986,995,9,1%
Croatia,Australia,"61,820","63,657","1,837",3%
Croatia,Austria,"40,118","46,770","6,652",17%
Croatia,Belgium,249,558,309,124%
Croatia,Bolivia,39,41,2,5%
Croatia,Bosnia and Herzegovina,"12,776","11,956",-820,-6%
Croatia,Brazil,669,726,57,9%
Croatia,Bulgaria,95,125,30,32%
Croatia,Canada,"39,799","43,123","3,324",8%
Croatia,Costa Rica,24,28,4,17%
Croatia,Croatia,"-806,242","-1,039,526","-233,284",-29%
Croatia,Cyprus,80,81,1,1%
Croatia,Czechia,"1,632","1,898",266,16%
Croatia,Denmark,"1,098","2,244","1,146",104%
Croatia,Ecuador,81,84,3,4%
Croatia,Egypt,66,102,36,55%
Croatia,Estonia,28,47,19,68%
Croatia,Finland,213,293,80,38%
Croatia,France,"9,265","8,974",-291,-3%
Croatia,Germany,"173,156","385,778","212,622",123%
Croatia,Greece,427,435,8,2%
Croatia,Guinea,19,17,-2,-11%
Croatia,Hungary,"1,921","2,282",361,19%
Croatia,Iceland,169,716,547,324%
Croatia,Ireland,506,578,72,14%
Croatia,Italy,"23,478","22,130","-1,348",-6%
Croatia,Jordan,21,25,4,19%
Croatia,Latvia,7,8,1,14%
Croatia,Liechtenstein,118,115,-3,-3%
Croatia,Lithuania,7,35,28,400%
Croatia,Luxembourg,413,874,461,112%
Croatia,Mali,975,"1,142",167,17%
Croatia,Malta,101,217,116,115%
Croatia,Mexico,55,58,3,5%
Croatia,Micronesia (country),0,0,0,
Croatia,Montenegro,"15,486","15,523",37,0%
Croatia,Netherlands,322,819,497,154%
Croatia,New Zealand,"1,795","1,854",59,3%
Croatia,North Macedonia,"1,433","1,438",5,0%
Croatia,Norway,"3,390","4,897","1,507",44%
Croatia,Panama,102,121,19,19%
Croatia,Peru,92,169,77,84%
Croatia,Poland,775,"1,034",259,33%
Croatia,Portugal,81,91,10,12%
Croatia,Romania,18,373,355,#ERROR!
Croatia,Russia,321,319,-2,-1%
Croatia,Serbia,"283,247","288,708","5,461",2%
Croatia,Slovakia,850,"1,242",392,46%
Croatia,Slovenia,"46,995","46,599",-396,-1%
Croatia,South Africa,"1,038","1,205",167,16%
Croatia,Spain,"1,684","2,272",588,35%
Croatia,Sweden,"7,124","11,446","4,322",61%
Croatia,Switzerland,"19,550","19,872",322,2%
Croatia,Turkey,218,303,85,39%
Croatia,United Kingdom,"5,934","8,610","2,676",45%
Croatia,United States,"44,944","36,110","-8,834",-20%
Croatia,Venezuela,410,385,-25,-6%
Cuba,Antigua and Barbuda,20,19,-1,-5%
Cuba,Argentina,"1,106","1,116",10,1%
Cuba,Australia,880,990,110,13%
Cuba,Austria,865,"1,020",155,18%
Cuba,Bahamas,401,429,28,7%
Cuba,Barbados,58,57,-1,-2%
Cuba,Belarus,44,42,-2,-5%
Cuba,Belgium,"1,724","1,926",202,12%
Cuba,Bermuda,24,24,0,0%
Cuba,Bolivia,"1,771","1,971",200,11%
Cuba,Bonaire Sint Eustatius and Saba,0,0,0,
Cuba,Brazil,"2,427","14,798","12,371",510%
Cuba,Bulgaria,241,301,60,25%
Cuba,Canada,"17,740","19,221","1,481",8%
Cuba,Cape Verde,85,89,4,5%
Cuba,Cayman Islands,757,844,87,11%
Cuba,Chile,"2,051","23,929","21,878",#ERROR!
Cuba,Colombia,"2,144","2,534",390,18%
Cuba,Congo,536,531,-5,-1%
Cuba,Costa Rica,"5,756","6,908","1,152",20%
Cuba,Cuba,"-1,505,827","-1,757,300","-251,473",-17%
Cuba,Curacao,233,271,38,16%
Cuba,Cyprus,34,34,0,0%
Cuba,Czechia,431,489,58,13%
Cuba,Denmark,489,568,79,16%
Cuba,Dominica,12,11,-1,-8%
Cuba,Dominican Republic,"3,259","3,402",143,4%
Cuba,Ecuador,"2,994","3,130",136,5%
Cuba,El Salvador,128,129,1,1%
Cuba,Estonia,16,32,16,100%
Cuba,Finland,445,551,106,24%
Cuba,France,"4,974","5,466",492,10%
Cuba,Georgia,12,11,-1,-8%
Cuba,Germany,"12,009","16,116","4,107",34%
Cuba,Greece,351,357,6,2%
Cuba,Guatemala,630,708,78,12%
Cuba,Guinea,"1,786","1,714",-72,-4%
Cuba,Haiti,"1,133","1,185",52,5%
Cuba,Honduras,612,624,12,2%
Cuba,Hungary,539,618,79,15%
Cuba,Iceland,57,64,7,12%
Cuba,Ireland,83,94,11,13%
Cuba,Italy,"33,612","38,532","4,920",15%
Cuba,Jamaica,"1,791","1,825",34,2%
Cuba,Latvia,46,46,0,0%
Cuba,Liechtenstein,9,10,1,11%
Cuba,Lithuania,16,14,-2,-13%
Cuba,Luxembourg,22,180,158,718%
Cuba,Mexico,"12,348","13,546","1,198",10%
Cuba,Micronesia (country),0,0,0,
Cuba,Namibia,665,710,45,7%
Cuba,Netherlands,"1,300","1,501",201,15%
Cuba,Nicaragua,941,984,43,5%
Cuba,Norway,966,"1,103",137,14%
Cuba,Panama,"2,825","2,194",-631,-22%
Cuba,Peru,922,"3,170","2,248",244%
Cuba,Poland,222,294,72,32%
Cuba,Portugal,"1,621","1,858",237,15%
Cuba,Puerto Rico,"13,321","12,637",-684,-5%
Cuba,Romania,42,275,233,555%
Cuba,Russia,"2,227","2,224",-3,0%
Cuba,Saint Lucia,83,79,-4,-5%
Cuba,Serbia,29,28,-1,-3%
Cuba,Seychelles,43,42,-1,-2%
Cuba,Sint Maarten (Dutch part),828,874,46,6%
Cuba,Slovakia,137,153,16,12%
Cuba,Slovenia,70,95,25,36%
Cuba,South Africa,"1,590","1,846",256,16%
Cuba,Spain,"131,134","162,368","31,234",24%
Cuba,Sweden,"2,538","2,992",454,18%
Cuba,Switzerland,"3,214","3,574",360,11%
Cuba,Trinidad and Tobago,157,"2,412","2,255",#ERROR!
Cuba,Turkey,42,56,14,33%
Cuba,Uganda,16,15,-1,-6%
Cuba,United Kingdom,"2,067","2,333",266,13%
Cuba,United States,"1,210,674","1,376,211","165,537",14%
Cuba,Venezuela,"11,423","10,769",-654,-6%
Curacao,Antigua and Barbuda,19,18,-1,-5%
Curacao,Aruba,"2,455","2,745",290,12%
Curacao,Australia,150,160,10,7%
Curacao,Bolivia,168,185,17,10%
Curacao,Bonaire Sint Eustatius and Saba,0,0,0,
Curacao,Canada,467,505,38,8%
Curacao,Cayman Islands,12,12,0,0%
Curacao,Curacao,"-6,239","-7,611","-1,372",-22%
Curacao,Iceland,1,0,-1,-100%
Curacao,Micronesia (country),0,0,0,
Curacao,Netherlands,280,"1,259",979,350%
Curacao,Panama,31,37,6,19%
Curacao,Saint Lucia,83,79,-4,-5%
Curacao,Saint Vincent and the Grenadines,152,152,0,0%
Curacao,Sint Maarten (Dutch part),"1,425","1,504",79,6%
Curacao,United States Virgin Islands,278,278,0,0%
Curacao,Venezuela,718,677,-41,-6%
Cyprus,Argentina,47,46,-1,-2%
Cyprus,Australia,"20,100","20,884",784,4%
Cyprus,Austria,287,346,59,21%
Cyprus,Belgium,488,557,69,14%
Cyprus,Bolivia,3,2,-1,-33%
Cyprus,Bulgaria,883,"1,479",596,67%
Cyprus,Canada,"3,990","4,322",332,8%
Cyprus,Central African Republic,7,6,-1,-14%
Cyprus,Costa Rica,3,3,0,0%
Cyprus,Cyprus,"-166,585","-173,210","-6,625",-4%
Cyprus,Czechia,106,137,31,29%
Cyprus,Denmark,207,280,73,35%
Cyprus,Egypt,56,86,30,54%
Cyprus,Estonia,20,47,27,135%
Cyprus,Finland,157,203,46,29%
Cyprus,France,"1,003","1,116",113,11%
Cyprus,Germany,"1,531","2,748","1,217",79%
Cyprus,Greece,"21,562","22,039",477,2%
Cyprus,Hungary,276,307,31,11%
Cyprus,Iceland,5,11,6,120%
Cyprus,Ireland,288,330,42,15%
Cyprus,Italy,602,440,-162,-27%
Cyprus,Jordan,102,131,29,28%
Cyprus,Latvia,44,59,15,34%
Cyprus,Lithuania,33,51,18,55%
Cyprus,Luxembourg,62,144,82,132%
Cyprus,Malta,61,131,70,115%
Cyprus,Micronesia (country),0,0,0,
Cyprus,Netherlands,582,"1,095",513,88%
Cyprus,Norway,196,210,14,7%
Cyprus,Poland,205,273,68,33%
Cyprus,Portugal,29,31,2,7%
Cyprus,Romania,307,"1,528","1,221",398%
Cyprus,Russia,716,714,-2,0%
Cyprus,Serbia,173,174,1,1%
Cyprus,Slovakia,120,171,51,43%
Cyprus,Slovenia,16,10,-6,-38%
Cyprus,South Africa,"5,098","5,918",820,16%
Cyprus,Spain,366,493,127,35%
Cyprus,Sri Lanka,250,251,1,0%
Cyprus,Sweden,674,871,197,29%
Cyprus,Switzerland,428,535,107,25%
Cyprus,Turkey,"10,231","14,291","4,060",40%
Cyprus,United Kingdom,"74,836","61,053","-13,783",-18%
Cyprus,United States,"20,420","29,674","9,254",45%
Cyprus,Venezuela,15,13,-2,-13%
Czechia,Argentina,"1,793","1,810",17,1%
Czechia,Australia,"13,240","14,045",805,6%
Czechia,Austria,"38,777","37,118","-1,659",-4%
Czechia,Belarus,96,93,-3,-3%
Czechia,Belgium,657,800,143,22%
Czechia,Bolivia,53,57,4,8%
Czechia,Brazil,522,566,44,8%
Czechia,Bulgaria,"1,039","1,533",494,48%
Czechia,Canada,"20,930","22,677","1,747",8%
Czechia,Croatia,949,891,-58,-6%
Czechia,Cuba,44,24,-20,-45%
Czechia,Cyprus,649,669,20,3%
Czechia,Czechia,"-819,776","-1,026,108","-206,332",-25%
Czechia,Denmark,"1,288","1,986",698,54%
Czechia,Dominican Republic,29,29,0,0%
Czechia,Ecuador,315,329,14,4%
Czechia,Egypt,130,201,71,55%
Czechia,Estonia,190,302,112,59%
Czechia,Finland,204,332,128,63%
Czechia,France,"8,998","8,907",-91,-1%
Czechia,Georgia,33,33,0,0%
Czechia,Germany,"449,284","603,049","153,765",34%
Czechia,Greece,"4,420","4,516",96,2%
Czechia,Hungary,"1,455","1,487",32,2%
Czechia,Iceland,246,810,564,229%
Czechia,Ireland,"6,081","6,972",891,15%
Czechia,Italy,"10,365","9,536",-829,-8%
Czechia,Jordan,19,23,4,21%
Czechia,Latvia,137,159,22,16%
Czechia,Liechtenstein,58,63,5,9%
Czechia,Lithuania,87,120,33,38%
Czechia,Luxembourg,906,"1,061",155,17%
Czechia,Malta,112,242,130,116%
Czechia,Mexico,344,376,32,9%
Czechia,Micronesia (country),0,0,0,
Czechia,Moldova,185,181,-4,-2%
Czechia,Mongolia,18,18,0,0%
Czechia,Montenegro,120,119,-1,-1%
Czechia,Namibia,74,78,4,5%
Czechia,Netherlands,746,"1,345",599,80%
Czechia,New Zealand,"1,337","2,756","1,419",106%
Czechia,North Macedonia,53,52,-1,-2%
Czechia,Norway,"2,139","2,225",86,4%
Czechia,Panama,38,45,7,18%
Czechia,Peru,91,168,77,85%
Czechia,Poland,"4,457","5,952","1,495",34%
Czechia,Portugal,247,282,35,14%
Czechia,Romania,138,841,703,509%
Czechia,Russia,"11,257","11,249",-8,0%
Czechia,Serbia,514,523,9,2%
Czechia,Slovakia,"87,989","89,560","1,571",2%
Czechia,Slovenia,388,382,-6,-2%
Czechia,South Africa,"2,068","2,401",333,16%
Czechia,Spain,"8,548","11,539","2,991",35%
Czechia,Sweden,"1,627","2,309",682,42%
